# Exact orientation oracle from Python fractions.Fraction.from_float.
# label ax_bits ay_bits bx_bits by_bits cx_bits cy_bits sign
# cases: 2417; generator: rust/tools/generate_predicate_fixtures.py
cancel_26_400	0000000000000000	0000000000000000	5a90000000000000	5a8ffffff8000000	5a90000004000000	5a90000000000000	1
cancel_26_425	0000000000000000	0000000000000000	5c20000000000000	5c1ffffff8000000	5c20000004000000	5c20000000000000	1
cancel_26_450	0000000000000000	0000000000000000	5db0000000000000	5daffffff8000000	5db0000004000000	5db0000000000000	1
cancel_26_475	0000000000000000	0000000000000000	5f40000000000000	5f3ffffff8000000	5f40000004000000	5f40000000000000	1
cancel_26_500	0000000000000000	0000000000000000	60d0000000000000	60cffffff8000000	60d0000004000000	60d0000000000000	1
cancel_26_525	0000000000000000	0000000000000000	6260000000000000	625ffffff8000000	6260000004000000	6260000000000000	1
cancel_26_550	0000000000000000	0000000000000000	63f0000000000000	63effffff8000000	63f0000004000000	63f0000000000000	1
cancel_26_575	0000000000000000	0000000000000000	6580000000000000	657ffffff8000000	6580000004000000	6580000000000000	1
cancel_26_600	0000000000000000	0000000000000000	6710000000000000	670ffffff8000000	6710000004000000	6710000000000000	1
cancel_26_625	0000000000000000	0000000000000000	68a0000000000000	689ffffff8000000	68a0000004000000	68a0000000000000	1
cancel_26_650	0000000000000000	0000000000000000	6a30000000000000	6a2ffffff8000000	6a30000004000000	6a30000000000000	1
cancel_26_675	0000000000000000	0000000000000000	6bc0000000000000	6bbffffff8000000	6bc0000004000000	6bc0000000000000	1
cancel_26_700	0000000000000000	0000000000000000	6d50000000000000	6d4ffffff8000000	6d50000004000000	6d50000000000000	1
cancel_26_725	0000000000000000	0000000000000000	6ee0000000000000	6edffffff8000000	6ee0000004000000	6ee0000000000000	1
cancel_26_750	0000000000000000	0000000000000000	7070000000000000	706ffffff8000000	7070000004000000	7070000000000000	1
cancel_26_775	0000000000000000	0000000000000000	7200000000000000	71fffffff8000000	7200000004000000	7200000000000000	1
cancel_26_800	0000000000000000	0000000000000000	7390000000000000	738ffffff8000000	7390000004000000	7390000000000000	1
cancel_26_825	0000000000000000	0000000000000000	7520000000000000	751ffffff8000000	7520000004000000	7520000000000000	1
cancel_26_850	0000000000000000	0000000000000000	76b0000000000000	76affffff8000000	76b0000004000000	76b0000000000000	1
cancel_26_875	0000000000000000	0000000000000000	7840000000000000	783ffffff8000000	7840000004000000	7840000000000000	1
cancel_26_900	0000000000000000	0000000000000000	79d0000000000000	79cffffff8000000	79d0000004000000	79d0000000000000	1
cancel_27_-1050	0000000000000000	0000000000000000	0008000000000000	0007ffffff000000	0008000001000000	0008000000000000	1
cancel_27_-1025	0000000000000000	0000000000000000	0190000000000000	018ffffffc000000	0190000002000000	0190000000000000	1
cancel_27_-1000	0000000000000000	0000000000000000	0320000000000000	031ffffffc000000	0320000002000000	0320000000000000	1
cancel_27_-975	0000000000000000	0000000000000000	04b0000000000000	04affffffc000000	04b0000002000000	04b0000000000000	1
cancel_27_-950	0000000000000000	0000000000000000	0640000000000000	063ffffffc000000	0640000002000000	0640000000000000	1
cancel_27_-925	0000000000000000	0000000000000000	07d0000000000000	07cffffffc000000	07d0000002000000	07d0000000000000	1
cancel_27_-900	0000000000000000	0000000000000000	0960000000000000	095ffffffc000000	0960000002000000	0960000000000000	1
cancel_27_-875	0000000000000000	0000000000000000	0af0000000000000	0aeffffffc000000	0af0000002000000	0af0000000000000	1
cancel_27_-850	0000000000000000	0000000000000000	0c80000000000000	0c7ffffffc000000	0c80000002000000	0c80000000000000	1
cancel_27_-825	0000000000000000	0000000000000000	0e10000000000000	0e0ffffffc000000	0e10000002000000	0e10000000000000	1
cancel_27_-800	0000000000000000	0000000000000000	0fa0000000000000	0f9ffffffc000000	0fa0000002000000	0fa0000000000000	1
cancel_27_-775	0000000000000000	0000000000000000	1130000000000000	112ffffffc000000	1130000002000000	1130000000000000	1
cancel_27_-750	0000000000000000	0000000000000000	12c0000000000000	12bffffffc000000	12c0000002000000	12c0000000000000	1
cancel_27_-725	0000000000000000	0000000000000000	1450000000000000	144ffffffc000000	1450000002000000	1450000000000000	1
cancel_27_-700	0000000000000000	0000000000000000	15e0000000000000	15dffffffc000000	15e0000002000000	15e0000000000000	1
cancel_27_-675	0000000000000000	0000000000000000	1770000000000000	176ffffffc000000	1770000002000000	1770000000000000	1
cancel_27_-650	0000000000000000	0000000000000000	1900000000000000	18fffffffc000000	1900000002000000	1900000000000000	1
cancel_27_-625	0000000000000000	0000000000000000	1a90000000000000	1a8ffffffc000000	1a90000002000000	1a90000000000000	1
cancel_27_-600	0000000000000000	0000000000000000	1c20000000000000	1c1ffffffc000000	1c20000002000000	1c20000000000000	1
cancel_27_-575	0000000000000000	0000000000000000	1db0000000000000	1daffffffc000000	1db0000002000000	1db0000000000000	1
cancel_27_-550	0000000000000000	0000000000000000	1f40000000000000	1f3ffffffc000000	1f40000002000000	1f40000000000000	1
cancel_27_-525	0000000000000000	0000000000000000	20d0000000000000	20cffffffc000000	20d0000002000000	20d0000000000000	1
cancel_27_-500	0000000000000000	0000000000000000	2260000000000000	225ffffffc000000	2260000002000000	2260000000000000	1
cancel_27_-475	0000000000000000	0000000000000000	23f0000000000000	23effffffc000000	23f0000002000000	23f0000000000000	1
cancel_27_-450	0000000000000000	0000000000000000	2580000000000000	257ffffffc000000	2580000002000000	2580000000000000	1
cancel_27_-425	0000000000000000	0000000000000000	2710000000000000	270ffffffc000000	2710000002000000	2710000000000000	1
cancel_27_-400	0000000000000000	0000000000000000	28a0000000000000	289ffffffc000000	28a0000002000000	28a0000000000000	1
cancel_27_-375	0000000000000000	0000000000000000	2a30000000000000	2a2ffffffc000000	2a30000002000000	2a30000000000000	1
cancel_27_-350	0000000000000000	0000000000000000	2bc0000000000000	2bbffffffc000000	2bc0000002000000	2bc0000000000000	1
cancel_27_-325	0000000000000000	0000000000000000	2d50000000000000	2d4ffffffc000000	2d50000002000000	2d50000000000000	1
cancel_27_-300	0000000000000000	0000000000000000	2ee0000000000000	2edffffffc000000	2ee0000002000000	2ee0000000000000	1
cancel_27_-275	0000000000000000	0000000000000000	3070000000000000	306ffffffc000000	3070000002000000	3070000000000000	1
cancel_27_-250	0000000000000000	0000000000000000	3200000000000000	31fffffffc000000	3200000002000000	3200000000000000	1
cancel_27_-225	0000000000000000	0000000000000000	3390000000000000	338ffffffc000000	3390000002000000	3390000000000000	1
cancel_27_-200	0000000000000000	0000000000000000	3520000000000000	351ffffffc000000	3520000002000000	3520000000000000	1
cancel_27_-175	0000000000000000	0000000000000000	36b0000000000000	36affffffc000000	36b0000002000000	36b0000000000000	1
cancel_27_-150	0000000000000000	0000000000000000	3840000000000000	383ffffffc000000	3840000002000000	3840000000000000	1
cancel_27_-125	0000000000000000	0000000000000000	39d0000000000000	39cffffffc000000	39d0000002000000	39d0000000000000	1
cancel_27_-100	0000000000000000	0000000000000000	3b60000000000000	3b5ffffffc000000	3b60000002000000	3b60000000000000	1
cancel_27_-75	0000000000000000	0000000000000000	3cf0000000000000	3ceffffffc000000	3cf0000002000000	3cf0000000000000	1
cancel_27_-50	0000000000000000	0000000000000000	3e80000000000000	3e7ffffffc000000	3e80000002000000	3e80000000000000	1
cancel_27_-25	0000000000000000	0000000000000000	4010000000000000	400ffffffc000000	4010000002000000	4010000000000000	1
cancel_27_0	0000000000000000	0000000000000000	41a0000000000000	419ffffffc000000	41a0000002000000	41a0000000000000	1
cancel_27_25	0000000000000000	0000000000000000	4330000000000000	432ffffffc000000	4330000002000000	4330000000000000	1
cancel_27_50	0000000000000000	0000000000000000	44c0000000000000	44bffffffc000000	44c0000002000000	44c0000000000000	1
cancel_27_75	0000000000000000	0000000000000000	4650000000000000	464ffffffc000000	4650000002000000	4650000000000000	1
cancel_27_100	0000000000000000	0000000000000000	47e0000000000000	47dffffffc000000	47e0000002000000	47e0000000000000	1
cancel_27_125	0000000000000000	0000000000000000	4970000000000000	496ffffffc000000	4970000002000000	4970000000000000	1
cancel_27_150	0000000000000000	0000000000000000	4b00000000000000	4afffffffc000000	4b00000002000000	4b00000000000000	1
cancel_27_175	0000000000000000	0000000000000000	4c90000000000000	4c8ffffffc000000	4c90000002000000	4c90000000000000	1
cancel_27_200	0000000000000000	0000000000000000	4e20000000000000	4e1ffffffc000000	4e20000002000000	4e20000000000000	1
cancel_27_225	0000000000000000	0000000000000000	4fb0000000000000	4faffffffc000000	4fb0000002000000	4fb0000000000000	1
cancel_27_250	0000000000000000	0000000000000000	5140000000000000	513ffffffc000000	5140000002000000	5140000000000000	1
cancel_27_275	0000000000000000	0000000000000000	52d0000000000000	52cffffffc000000	52d0000002000000	52d0000000000000	1
cancel_27_300	0000000000000000	0000000000000000	5460000000000000	545ffffffc000000	5460000002000000	5460000000000000	1
cancel_27_325	0000000000000000	0000000000000000	55f0000000000000	55effffffc000000	55f0000002000000	55f0000000000000	1
cancel_27_350	0000000000000000	0000000000000000	5780000000000000	577ffffffc000000	5780000002000000	5780000000000000	1
cancel_27_375	0000000000000000	0000000000000000	5910000000000000	590ffffffc000000	5910000002000000	5910000000000000	1
cancel_27_400	0000000000000000	0000000000000000	5aa0000000000000	5a9ffffffc000000	5aa0000002000000	5aa0000000000000	1
cancel_27_425	0000000000000000	0000000000000000	5c30000000000000	5c2ffffffc000000	5c30000002000000	5c30000000000000	1
cancel_27_450	0000000000000000	0000000000000000	5dc0000000000000	5dbffffffc000000	5dc0000002000000	5dc0000000000000	1
cancel_27_475	0000000000000000	0000000000000000	5f50000000000000	5f4ffffffc000000	5f50000002000000	5f50000000000000	1
cancel_27_500	0000000000000000	0000000000000000	60e0000000000000	60dffffffc000000	60e0000002000000	60e0000000000000	1
cancel_27_525	0000000000000000	0000000000000000	6270000000000000	626ffffffc000000	6270000002000000	6270000000000000	1
cancel_27_550	0000000000000000	0000000000000000	6400000000000000	63fffffffc000000	6400000002000000	6400000000000000	1
cancel_27_575	0000000000000000	0000000000000000	6590000000000000	658ffffffc000000	6590000002000000	6590000000000000	1
cancel_27_600	0000000000000000	0000000000000000	6720000000000000	671ffffffc000000	6720000002000000	6720000000000000	1
cancel_27_625	0000000000000000	0000000000000000	68b0000000000000	68affffffc000000	68b0000002000000	68b0000000000000	1
cancel_27_650	0000000000000000	0000000000000000	6a40000000000000	6a3ffffffc000000	6a40000002000000	6a40000000000000	1
cancel_27_675	0000000000000000	0000000000000000	6bd0000000000000	6bcffffffc000000	6bd0000002000000	6bd0000000000000	1
cancel_27_700	0000000000000000	0000000000000000	6d60000000000000	6d5ffffffc000000	6d60000002000000	6d60000000000000	1
cancel_27_725	0000000000000000	0000000000000000	6ef0000000000000	6eeffffffc000000	6ef0000002000000	6ef0000000000000	1
cancel_27_750	0000000000000000	0000000000000000	7080000000000000	707ffffffc000000	7080000002000000	7080000000000000	1
cancel_27_775	0000000000000000	0000000000000000	7210000000000000	720ffffffc000000	7210000002000000	7210000000000000	1
cancel_27_800	0000000000000000	0000000000000000	73a0000000000000	739ffffffc000000	73a0000002000000	73a0000000000000	1
cancel_27_825	0000000000000000	0000000000000000	7530000000000000	752ffffffc000000	7530000002000000	7530000000000000	1
cancel_27_850	0000000000000000	0000000000000000	76c0000000000000	76bffffffc000000	76c0000002000000	76c0000000000000	1
cancel_27_875	0000000000000000	0000000000000000	7850000000000000	784ffffffc000000	7850000002000000	7850000000000000	1
cancel_27_900	0000000000000000	0000000000000000	79e0000000000000	79dffffffc000000	79e0000002000000	79e0000000000000	1
cancel_40_-1050	0000000000000000	0000000000000000	00d0000000000000	00cfffffffffe000	00d0000000001000	00d0000000000000	1
cancel_40_-1025	0000000000000000	0000000000000000	0260000000000000	025fffffffffe000	0260000000001000	0260000000000000	1
cancel_40_-1000	0000000000000000	0000000000000000	03f0000000000000	03efffffffffe000	03f0000000001000	03f0000000000000	1
cancel_40_-975	0000000000000000	0000000000000000	0580000000000000	057fffffffffe000	0580000000001000	0580000000000000	1
cancel_40_-950	0000000000000000	0000000000000000	0710000000000000	070fffffffffe000	0710000000001000	0710000000000000	1
cancel_40_-925	0000000000000000	0000000000000000	08a0000000000000	089fffffffffe000	08a0000000001000	08a0000000000000	1
cancel_40_-900	0000000000000000	0000000000000000	0a30000000000000	0a2fffffffffe000	0a30000000001000	0a30000000000000	1
cancel_40_-875	0000000000000000	0000000000000000	0bc0000000000000	0bbfffffffffe000	0bc0000000001000	0bc0000000000000	1
cancel_40_-850	0000000000000000	0000000000000000	0d50000000000000	0d4fffffffffe000	0d50000000001000	0d50000000000000	1
cancel_40_-825	0000000000000000	0000000000000000	0ee0000000000000	0edfffffffffe000	0ee0000000001000	0ee0000000000000	1
cancel_40_-800	0000000000000000	0000000000000000	1070000000000000	106fffffffffe000	1070000000001000	1070000000000000	1
cancel_40_-775	0000000000000000	0000000000000000	1200000000000000	11ffffffffffe000	1200000000001000	1200000000000000	1
cancel_40_-750	0000000000000000	0000000000000000	1390000000000000	138fffffffffe000	1390000000001000	1390000000000000	1
cancel_40_-725	0000000000000000	0000000000000000	1520000000000000	151fffffffffe000	1520000000001000	1520000000000000	1
cancel_40_-700	0000000000000000	0000000000000000	16b0000000000000	16afffffffffe000	16b0000000001000	16b0000000000000	1
cancel_40_-675	0000000000000000	0000000000000000	1840000000000000	183fffffffffe000	1840000000001000	1840000000000000	1
cancel_40_-650	0000000000000000	0000000000000000	19d0000000000000	19cfffffffffe000	19d0000000001000	19d0000000000000	1
cancel_40_-625	0000000000000000	0000000000000000	1b60000000000000	1b5fffffffffe000	1b60000000001000	1b60000000000000	1
cancel_40_-600	0000000000000000	0000000000000000	1cf0000000000000	1cefffffffffe000	1cf0000000001000	1cf0000000000000	1
cancel_40_-575	0000000000000000	0000000000000000	1e80000000000000	1e7fffffffffe000	1e80000000001000	1e80000000000000	1
cancel_40_-550	0000000000000000	0000000000000000	2010000000000000	200fffffffffe000	2010000000001000	2010000000000000	1
cancel_40_-525	0000000000000000	0000000000000000	21a0000000000000	219fffffffffe000	21a0000000001000	21a0000000000000	1
cancel_40_-500	0000000000000000	0000000000000000	2330000000000000	232fffffffffe000	2330000000001000	2330000000000000	1
cancel_40_-475	0000000000000000	0000000000000000	24c0000000000000	24bfffffffffe000	24c0000000001000	24c0000000000000	1
cancel_40_-450	0000000000000000	0000000000000000	2650000000000000	264fffffffffe000	2650000000001000	2650000000000000	1
