p point_outside 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 4000000000000000 4000000000000000 0000000000000000 4000000000000000 4000000000000000 0000000000000000 P 0000000000000000 0000000000000000 4000000000000000 4000000000000000 4000000000000000 4000000000000000 0000000000000000 0000000000000000
t point_outside 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 4000000000000000 4000000000000000 0000000000000000 4000000000000000 4000000000000000 0000000000000000 N
l point_above 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 3fd0000000000000 3fd0000000000000 3ff0000000000000 3fd0000000000000 3fd0000000000000 3ff0000000000000 D
p point_above 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 3fd0000000000000 3fd0000000000000 3ff0000000000000 3fd0000000000000 3fd0000000000000 3ff0000000000000 N
t point_above 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 3fd0000000000000 3fd0000000000000 3ff0000000000000 3fd0000000000000 3fd0000000000000 3ff0000000000000 N
l shallow 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 8000000000000001 3ff0000000000000 3ff0000000000000 0000000000000001 P 3fe0000000000000 3fe0000000000000 3fe0000000000000 3fe0000000000000 3fe0000000000000 3fe0000000000000 0000000000000000 0000000000000000
p shallow 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 8000000000000001 3ff0000000000000 3ff0000000000000 0000000000000001 P 3fe0000000000000 3fe0000000000000 3fe0000000000000 3fe0000000000000 3fe0000000000000 3fe0000000000000 0000000000000000 0000000000000000
t shallow 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 8000000000000001 3ff0000000000000 3ff0000000000000 0000000000000001 P 3fe0000000000000 3fe0000000000000 3fe0000000000000 3fe0000000000000 3fe0000000000000 3fe0000000000000 0000000000000000 0000000000000000
l overflow 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 ffefffffffffffff 0000000000000000 bff0000000000000 7fefffffffffffff 0000000000000000 3ff0000000000000 P 3fe0000000000000 3fe0000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
p overflow 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 ffefffffffffffff 0000000000000000 bff0000000000000 7fefffffffffffff 0000000000000000 3ff0000000000000 P 3fe0000000000000 3fe0000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
t overflow 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 ffefffffffffffff 0000000000000000 bff0000000000000 7fefffffffffffff 0000000000000000 3ff0000000000000 P 3fe0000000000000 3fe0000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
l unrepresentable_coordinate 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 7fefffffffffffff 0000000000000000 3fe0000000000000 U
p unrepresentable_coordinate 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 7fefffffffffffff 0000000000000000 3fe0000000000000 N
t unrepresentable_coordinate 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 7fefffffffffffff 0000000000000000 3fe0000000000000 N
l unrepresentable_parameter 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 3ff0000000000000 0000000000000000 3ff0000000000001 P c330000000000000 c330000000000000 c330000000000000 c330000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000
p unrepresentable_parameter 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 3ff0000000000000 0000000000000000 3ff0000000000001 N
t unrepresentable_parameter 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 0000000000000000 0000000000000000 0000000000000000 3ff0000000000000 3ff0000000000000 0000000000000000 3ff0000000000001 N
l parameter_overflow 0000000000000000 0000000000000000 7fefffffffffffff 3ff0000000000000 0000000000000000 7fefffffffffffff 0000000000000000 3ff0000000000000 7fefffffffffffff 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000001 U
p parameter_overflow 0000000000000000 0000000000000000 7fefffffffffffff 3ff0000000000000 0000000000000000 7fefffffffffffff 0000000000000000 3ff0000000000000 7fefffffffffffff 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000001 N
t parameter_overflow 0000000000000000 0000000000000000 7fefffffffffffff 3ff0000000000000 0000000000000000 7fefffffffffffff 0000000000000000 3ff0000000000000 7fefffffffffffff 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000001 N
l integer_0 a1b0000000000000 a1d8000000000000 0000000000000000 21d4000000000000 21e0000000000000 0000000000000000 21d4000000000000 21e0000000000000 0000000000000000 a1d8000000000000 a1e0000000000000 0000000000000000 21c0000000000000 21b0000000000000 0000000000000000 D
p integer_0 a1b0000000000000 a1d8000000000000 0000000000000000 21d4000000000000 21e0000000000000 0000000000000000 21d4000000000000 21e0000000000000 0000000000000000 a1d8000000000000 a1e0000000000000 0000000000000000 21c0000000000000 21b0000000000000 0000000000000000 D
t integer_0 a1b0000000000000 a1d8000000000000 0000000000000000 21d4000000000000 21e0000000000000 0000000000000000 21d4000000000000 21e0000000000000 0000000000000000 a1d8000000000000 a1e0000000000000 0000000000000000 21c0000000000000 21b0000000000000 0000000000000000 D
l integer_1 7300000000000000 f300000000000000 0000000000000000 7318000000000000 7330000000000000 7300000000000000 f300000000000000 7328000000000000 7324000000000000 7300000000000000 f324000000000000 732c000000000000 7310000000000000 7320000000000000 7320000000000000 P 3ffa3784a062b2e4 3ffa3784a062b2e5 73151bc250315972 73151bc250315973 73337e75346f0940 73337e75346f0941 7310acb90f6bf3a9 7310acb90f6bf3aa
p integer_1 7300000000000000 f300000000000000 0000000000000000 7318000000000000 7330000000000000 7300000000000000 f300000000000000 7328000000000000 7324000000000000 7300000000000000 f324000000000000 732c000000000000 7310000000000000 7320000000000000 7320000000000000 N
t integer_1 7300000000000000 f300000000000000 0000000000000000 7318000000000000 7330000000000000 7300000000000000 f300000000000000 7328000000000000 7324000000000000 7300000000000000 f324000000000000 732c000000000000 7310000000000000 7320000000000000 7320000000000000 N
l integer_2 46a8000000000000 46a4000000000000 c6a0000000000000 46ac000000000000 c698000000000000 c6a0000000000000 c6a0000000000000 4690000000000000 c6a4000000000000 46a4000000000000 4690000000000000 c6a0000000000000 0000000000000000 4690000000000000 c6a8000000000000 P 3fb6596596596596 3fb6596596596597 46a2410410410410 46a2410410410411 4690000000000000 4690000000000000 c6a0b2cb2cb2cb2d c6a0b2cb2cb2cb2c
p integer_2 46a8000000000000 46a4000000000000 c6a0000000000000 46ac000000000000 c698000000000000 c6a0000000000000 c6a0000000000000 4690000000000000 c6a4000000000000 46a4000000000000 4690000000000000 c6a0000000000000 0000000000000000 4690000000000000 c6a8000000000000 P 3fb6596596596596 3fb6596596596597 46a2410410410410 46a2410410410411 4690000000000000 4690000000000000 c6a0b2cb2cb2cb2d c6a0b2cb2cb2cb2c
t integer_2 46a8000000000000 46a4000000000000 c6a0000000000000 46ac000000000000 c698000000000000 c6a0000000000000 c6a0000000000000 4690000000000000 c6a4000000000000 46a4000000000000 4690000000000000 c6a0000000000000 0000000000000000 4690000000000000 c6a8000000000000 P 3fb6596596596596 3fb6596596596597 46a2410410410410 46a2410410410411 4690000000000000 4690000000000000 c6a0b2cb2cb2cb2d c6a0b2cb2cb2cb2c
l integer_3 5798000000000000 5788000000000000 0000000000000000 d794000000000000 5798000000000000 0000000000000000 5770000000000000 57a0000000000000 0000000000000000 5790000000000000 5770000000000000 0000000000000000 d790000000000000 579c000000000000 0000000000000000 C
p integer_3 5798000000000000 5788000000000000 0000000000000000 d794000000000000 5798000000000000 0000000000000000 5770000000000000 57a0000000000000 0000000000000000 5790000000000000 5770000000000000 0000000000000000 d790000000000000 579c000000000000 0000000000000000 C
t integer_3 5798000000000000 5788000000000000 0000000000000000 d794000000000000 5798000000000000 0000000000000000 5770000000000000 57a0000000000000 0000000000000000 5790000000000000 5770000000000000 0000000000000000 d790000000000000 579c000000000000 0000000000000000 S 3fe5555555555555 3fe5555555555556 d775555555555556 d775555555555555 5794000000000000 5794000000000000 0000000000000000 0000000000000000 3fed89d89d89d89d 3fed89d89d89d89e d78b13b13b13b13c d78b13b13b13b13b 579a276276276276 579a276276276277 0000000000000000 0000000000000000
l integer_4 3930000000000000 394c000000000000 3940000000000000 3944000000000000 b920000000000000 3930000000000000 b920000000000000 3940000000000000 b950000000000000 b938000000000000 b920000000000000 3920000000000000 b948000000000000 b948000000000000 b94c000000000000 P c00971c71c71c71d c00971c71c71c71c 394a2aaaaaaaaaaa 394a2aaaaaaaaaab 395dce38e38e38e3 395dce38e38e38e4 396a71c71c71c71c 396a71c71c71c71d
p integer_4 3930000000000000 394c000000000000 3940000000000000 3944000000000000 b920000000000000 3930000000000000 b920000000000000 3940000000000000 b950000000000000 b938000000000000 b920000000000000 3920000000000000 b948000000000000 b948000000000000 b94c000000000000 N
t integer_4 3930000000000000 394c000000000000 3940000000000000 3944000000000000 b920000000000000 3930000000000000 b920000000000000 3940000000000000 b950000000000000 b938000000000000 b920000000000000 3920000000000000 b948000000000000 b948000000000000 b94c000000000000 N
l integer_5 b0b0000000000000 b0a0000000000000 30c0000000000000 30cc000000000000 30a0000000000000 b0b8000000000000 30c0000000000000 b0c4000000000000 30c8000000000000 30a0000000000000 30c0000000000000 30d0000000000000 30c8000000000000 0000000000000000 30c4000000000000 P 40011745d1745d17 40011745d1745d18 30d75d1745d1745d 30d75d1745d1745e b0c22e8ba2e8ba2f b0c22e8ba2e8ba2e 30a9745d1745d174 30a9745d1745d175
p integer_5 b0b0000000000000 b0a0000000000000 30c0000000000000 30cc000000000000 30a0000000000000 b0b8000000000000 30c0000000000000 b0c4000000000000 30c8000000000000 30a0000000000000 30c0000000000000 30d0000000000000 30c8000000000000 0000000000000000 30c4000000000000 N
t integer_5 b0b0000000000000 b0a0000000000000 30c0000000000000 30cc000000000000 30a0000000000000 b0b8000000000000 30c0000000000000 b0c4000000000000 30c8000000000000 30a0000000000000 30c0000000000000 30d0000000000000 30c8000000000000 0000000000000000 30c4000000000000 N
l integer_6 5290000000000000 d278000000000000 0000000000000000 5280000000000000 d260000000000000 0000000000000000 d28c000000000000 d278000000000000 0000000000000000 d288000000000000 d260000000000000 0000000000000000 d280000000000000 5288000000000000 0000000000000000 C
p integer_6 5290000000000000 d278000000000000 0000000000000000 5280000000000000 d260000000000000 0000000000000000 d28c000000000000 d278000000000000 0000000000000000 d288000000000000 d260000000000000 0000000000000000 d280000000000000 5288000000000000 0000000000000000 C
t integer_6 5290000000000000 d278000000000000 0000000000000000 5280000000000000 d260000000000000 0000000000000000 d28c000000000000 d278000000000000 0000000000000000 d288000000000000 d260000000000000 0000000000000000 d280000000000000 5288000000000000 0000000000000000 N
l integer_7 f3d0000000000000 f3c8000000000000 73c8000000000000 f3b0000000000000 f3c4000000000000 73d0000000000000 73d0000000000000 73a0000000000000 0000000000000000 f3d0000000000000 73d0000000000000 f3c4000000000000 f3a0000000000000 f3a0000000000000 f3c8000000000000 P 3feb64b05ec41cf4 3feb64b05ec41cf5 f3b00fcb5a28cd54 f3b00fcb5a28cd53 7382eb995635f6c9 7382eb995635f6ca f3c76c960bd8839f f3c76c960bd8839e
p integer_7 f3d0000000000000 f3c8000000000000 73c8000000000000 f3b0000000000000 f3c4000000000000 73d0000000000000 73d0000000000000 73a0000000000000 0000000000000000 f3d0000000000000 73d0000000000000 f3c4000000000000 f3a0000000000000 f3a0000000000000 f3c8000000000000 P 3feb64b05ec41cf4 3feb64b05ec41cf5 f3b00fcb5a28cd54 f3b00fcb5a28cd53 7382eb995635f6c9 7382eb995635f6ca f3c76c960bd8839f f3c76c960bd8839e
t integer_7 f3d0000000000000 f3c8000000000000 73c8000000000000 f3b0000000000000 f3c4000000000000 73d0000000000000 73d0000000000000 73a0000000000000 0000000000000000 f3d0000000000000 73d0000000000000 f3c4000000000000 f3a0000000000000 f3a0000000000000 f3c8000000000000 N
l integer_8 cb04000000000000 4b0c000000000000 caf8000000000000 4b0c000000000000 caf0000000000000 cae0000000000000 0000000000000000 cb10000000000000 caf0000000000000 4b0c000000000000 4b00000000000000 4b08000000000000 cb00000000000000 cb00000000000000 0000000000000000 P 3ff9bc0529bc0529 3ff9bc0529bc052a cb1562871962871a cb15628719628719 cb11bc0529bc052a cb11bc0529bc0529 cafd340f7d340f7e cafd340f7d340f7d
p integer_8 cb04000000000000 4b0c000000000000 caf8000000000000 4b0c000000000000 caf0000000000000 cae0000000000000 0000000000000000 cb10000000000000 caf0000000000000 4b0c000000000000 4b00000000000000 4b08000000000000 cb00000000000000 cb00000000000000 0000000000000000 N
t integer_8 cb04000000000000 4b0c000000000000 caf8000000000000 4b0c000000000000 caf0000000000000 cae0000000000000 0000000000000000 cb10000000000000 caf0000000000000 4b0c000000000000 4b00000000000000 4b08000000000000 cb00000000000000 cb00000000000000 0000000000000000 N
l integer_9 c318000000000000 4320000000000000 0000000000000000 c318000000000000 4300000000000000 0000000000000000 431c000000000000 4318000000000000 0000000000000000 4310000000000000 c310000000000000 0000000000000000 4308000000000000 4310000000000000 0000000000000000 C
p integer_9 c318000000000000 4320000000000000 0000000000000000 c318000000000000 4300000000000000 0000000000000000 431c000000000000 4318000000000000 0000000000000000 4310000000000000 c310000000000000 0000000000000000 4308000000000000 4310000000000000 0000000000000000 C
t integer_9 c318000000000000 4320000000000000 0000000000000000 c318000000000000 4300000000000000 0000000000000000 431c000000000000 4318000000000000 0000000000000000 4310000000000000 c310000000000000 0000000000000000 4308000000000000 4310000000000000 0000000000000000 N
l integer_10 3a08000000000000 ba08000000000000 ba00000000000000 3a10000000000000 ba04000000000000 b9f8000000000000 ba00000000000000 3a00000000000000 39f8000000000000 3a10000000000000 ba00000000000000 b9f0000000000000 3a04000000000000 3a08000000000000 39f0000000000000 P 3fabacf914c1bacf 3fabacf914c1bad0 3a0f59f22983759f 3a0f59f2298375a0 b9fbacf914c1bad0 b9fbacf914c1bacf b9ec8a60dd67c8a7 b9ec8a60dd67c8a6
p integer_10 3a08000000000000 ba08000000000000 ba00000000000000 3a10000000000000 ba04000000000000 b9f8000000000000 ba00000000000000 3a00000000000000 39f8000000000000 3a10000000000000 ba00000000000000 b9f0000000000000 3a04000000000000 3a08000000000000 39f0000000000000 P 3fabacf914c1bacf 3fabacf914c1bad0 3a0f59f22983759f 3a0f59f2298375a0 b9fbacf914c1bad0 b9fbacf914c1bacf b9ec8a60dd67c8a7 b9ec8a60dd67c8a6
t integer_10 3a08000000000000 ba08000000000000 ba00000000000000 3a10000000000000 ba04000000000000 b9f8000000000000 ba00000000000000 3a00000000000000 39f8000000000000 3a10000000000000 ba00000000000000 b9f0000000000000 3a04000000000000 3a08000000000000 39f0000000000000 N
l integer_11 a25c000000000000 a250000000000000 0000000000000000 a250000000000000 2240000000000000 2250000000000000 a250000000000000 2240000000000000 2250000000000000 0000000000000000 a260000000000000 a254000000000000 0000000000000000 a258000000000000 2250000000000000 D
p integer_11 a25c000000000000 a250000000000000 0000000000000000 a250000000000000 2240000000000000 2250000000000000 a250000000000000 2240000000000000 2250000000000000 0000000000000000 a260000000000000 a254000000000000 0000000000000000 a258000000000000 2250000000000000 D
t integer_11 a25c000000000000 a250000000000000 0000000000000000 a250000000000000 2240000000000000 2250000000000000 a250000000000000 2240000000000000 2250000000000000 0000000000000000 a260000000000000 a254000000000000 0000000000000000 a258000000000000 2250000000000000 D
l integer_12 bf68000000000000 3f6c000000000000 0000000000000000 3f58000000000000 3f6c000000000000 0000000000000000 bf60000000000000 0000000000000000 0000000000000000 bf58000000000000 bf50000000000000 0000000000000000 bf6c000000000000 3f60000000000000 0000000000000000 C
