unclamped_p1_q25_r1 N 1 4 6 1 1 0 0 1 2 1 7 2 3 4 3 3 4 9 10 1 0 1 1 1 2 1 3 1 4 1 5 1 D 0 25 | unclamped_p1_q25_r1 R 1 1 25 0 76 6 1 4 1 0 0 1 28/25 2/25 14/25 26/25 31/25 4/25 28/25 27/25 34/25 6/25 42/25 28/25 37/25 8/25 56/25 29/25 8/5 2/5 14/5 6/5 43/25 12/25 84/25 31/25 46/25 14/25 98/25 32/25 49/25 16/25 112/25 33/25 52/25 18/25 126/25 34/25 11/5 4/5 28/5 7/5 58/25 22/25 154/25 36/25 61/25 24/25 168/25 37/25 64/25 26/25 182/25 38/25 67/25 28/25 196/25 39/25 14/5 6/5 42/5 8/5 73/25 32/25 224/25 41/25 76/25 34/25 238/25 42/25 79/25 36/25 252/25 43/25 82/25 38/25 266/25 44/25 17/5 8/5 56/5 9/5 88/25 42/25 294/25 46/25 91/25 44/25 308/25 47/25 94/25 46/25 322/25 48/25 97/25 48/25 336/25 49/25 4 2 14 2 21/5 12/5 69/5 51/25 22/5 14/5 68/5 52/25 23/5 16/5 67/5 53/25 24/5 18/5 66/5 54/25 5 4 13 11/5 26/5 22/5 64/5 56/25 27/5 24/5 63/5 57/25 28/5 26/5 62/5 58/25 29/5 28/5 61/5 59/25 6 6 12 12/5 31/5 32/5 59/5 61/25 32/5 34/5 58/5 62/25 33/5 36/5 57/5 63/25 34/5 38/5 56/5 64/25 7 8 11 13/5 36/5 42/5 54/5 66/25 37/5 44/5 53/5 67/25 38/5 46/5 52/5 68/25 39/5 48/5 51/5 69/25 8 10 10 14/5 41/5 52/5 49/5 71/25 42/5 54/5 48/5 72/25 43/5 56/5 47/5 73/25 44/5 58/5 46/5 74/25 9 12 9 3 44/5 297/25 226/25 73/25 43/5 294/25 227/25 71/25 42/5 291/25 228/25 69/25 41/5 288/25 229/25 67/25 8 57/5 46/5 13/5 39/5 282/25 231/25 63/25 38/5 279/25 232/25 61/25 37/5 276/25 233/25 59/25 36/5 273/25 234/25 57/25 7 54/5 47/5 11/5 34/5 267/25 236/25 53/25 33/5 264/25 237/25 51/25 32/5 261/25 238/25 49/25 31/5 258/25 239/25 47/25 6 51/5 48/5 9/5 29/5 252/25 241/25 43/25 28/5 249/25 242/25 41/25 27/5 246/25 243/25 39/25 26/5 243/25 244/25 37/25 5 48/5 49/5 7/5 24/5 237/25 246/25 33/25 23/5 234/25 247/25 31/25 22/5 231/25 248/25 29/25 21/5 228/25 249/25 27/25 4 9 10 1 0 1 1 25 2 25 3 25 4 25 5 1
inactive_p1_q1_r0 N 1 5 7 1 1 0 0 1 2 1 7 1 3 4 3 1 4 9 10 1 5 16 6 1 -2 1 -1 1 0 1 1 1 2 1 3 1 4 1 D 0 1 | inactive_p1_q1_r0 R 1 1 1 0 5 7 -1 3 1 0 0 1 2 1 7 1 3 4 3 1 4 9 10 1 5 16 6 1 -2 1 -1 1 0 1 1 1 2 1 3 1 4 1
inactive_p1_q2_r0 N 1 5 7 1 1 0 0 1 2 1 7 1 3 4 3 1 4 9 10 1 5 16 6 1 -2 1 -1 1 0 1 1 1 2 1 3 1 4 1 D 0 2 | inactive_p1_q2_r0 R 1 1 2 0 9 7 -1 3 1 0 0 1 3/2 1/2 7/2 1 2 1 7 1 5/2 5/2 5 1 3 4 3 1 7/2 13/2 13/2 1 4 9 10 1 9/2 25/2 8 1 5 16 6 1 -2 1 -1 2 0 2 1 2 2 2 3 2 4 1
inactive_p1_q25_r0 N 1 5 7 1 1 0 0 1 2 1 7 1 3 4 3 1 4 9 10 1 5 16 6 1 -2 1 -1 1 0 1 1 1 2 1 3 1 4 1 D 0 25 | inactive_p1_q25_r0 R 1 1 25 0 101 7 -1 3 1 0 0 1 26/25 1/25 7/25 1 27/25 2/25 14/25 1 28/25 3/25 21/25 1 29/25 4/25 28/25 1 6/5 1/5 7/5 1 31/25 6/25 42/25 1 32/25 7/25 49/25 1 33/25 8/25 56/25 1 34/25 9/25 63/25 1 7/5 2/5 14/5 1 36/25 11/25 77/25 1 37/25 12/25 84/25 1 38/25 13/25 91/25 1 39/25 14/25 98/25 1 8/5 3/5 21/5 1 41/25 16/25 112/25 1 42/25 17/25 119/25 1 43/25 18/25 126/25 1 44/25 19/25 133/25 1 9/5 4/5 28/5 1 46/25 21/25 147/25 1 47/25 22/25 154/25 1 48/25 23/25 161/25 1 49/25 24/25 168/25 1 2 1 7 1 51/25 28/25 171/25 1 52/25 31/25 167/25 1 53/25 34/25 163/25 1 54/25 37/25 159/25 1 11/5 8/5 31/5 1 56/25 43/25 151/25 1 57/25 46/25 147/25 1 58/25 49/25 143/25 1 59/25 52/25 139/25 1 12/5 11/5 27/5 1 61/25 58/25 131/25 1 62/25 61/25 127/25 1 63/25 64/25 123/25 1 64/25 67/25 119/25 1 13/5 14/5 23/5 1 66/25 73/25 111/25 1 67/25 76/25 107/25 1 68/25 79/25 103/25 1 69/25 82/25 99/25 1 14/5 17/5 19/5 1 71/25 88/25 91/25 1 72/25 91/25 87/25 1 73/25 94/25 83/25 1 74/25 97/25 79/25 1 3 4 3 1 76/25 21/5 82/25 1 77/25 22/5 89/25 1 78/25 23/5 96/25 1 79/25 24/5 103/25 1 16/5 5 22/5 1 81/25 26/5 117/25 1 82/25 27/5 124/25 1 83/25 28/5 131/25 1 84/25 29/5 138/25 1 17/5 6 29/5 1 86/25 31/5 152/25 1 87/25 32/5 159/25 1 88/25 33/5 166/25 1 89/25 34/5 173/25 1 18/5 7 36/5 1 91/25 36/5 187/25 1 92/25 37/5 194/25 1 93/25 38/5 201/25 1 94/25 39/5 208/25 1 19/5 8 43/5 1 96/25 41/5 222/25 1 97/25 42/5 229/25 1 98/25 43/5 236/25 1 99/25 44/5 243/25 1 4 9 10 1 101/25 232/25 246/25 1 102/25 239/25 242/25 1 103/25 246/25 238/25 1 104/25 253/25 234/25 1 21/5 52/5 46/5 1 106/25 267/25 226/25 1 107/25 274/25 222/25 1 108/25 281/25 218/25 1 109/25 288/25 214/25 1 22/5 59/5 42/5 1 111/25 302/25 206/25 1 112/25 309/25 202/25 1 113/25 316/25 198/25 1 114/25 323/25 194/25 1 23/5 66/5 38/5 1 116/25 337/25 186/25 1 117/25 344/25 182/25 1 118/25 351/25 178/25 1 119/25 358/25 174/25 1 24/5 73/5 34/5 1 121/25 372/25 166/25 1 122/25 379/25 162/25 1 123/25 386/25 158/25 1 124/25 393/25 154/25 1 5 16 6 1 -2 1 -1 25 0 25 1 25 2 25 3 25 4 1
inactive_p1_q1_r1 N 1 5 7 1 1 0 0 1 2 1 7 2 3 4 3 3 4 9 10 1 5 16 6 2 -2 1 -1 1 0 1 1 1 2 1 3 1 4 1 D 0 1 | inactive_p1_q1_r1 R 1 1 1 0 5 7 -1 3 1 0 0 1 4 2 14 2 9 12 9 3 4 9 10 1 10 32 12 2 -2 1 -1 1 0 1 1 1 2 1 3 1 4 1
inactive_p1_q2_r1 N 1 5 7 1 1 0 0 1 2 1 7 2 3 4 3 3 4 9 10 1 5 16 6 2 -2 1 -1 1 0 1 1 1 2 1 3 1 4 1 D 0 2 | inactive_p1_q2_r1 R 1 1 2 0 9 7 -1 3 1 0 0 1 5/2 1 7 3/2 4 2 14 2 13/2 7 23/2 5/2 9 12 9 3 13/2 21/2 19/2 2 4 9 10 1 7 41/2 11 3/2 10 32 12 2 -2 1 -1 2 0 2 1 2 2 2 3 2 4 1
inactive_p1_q25_r1 N 1 5 7 1 1 0 0 1 2 1 7 2 3 4 3 3 4 9 10 1 5 16 6 2 -2 1 -1 1 0 1 1 1 2 1 3 1 4 1 D 0 25 | inactive_p1_q25_r1 R 1 1 25 0 101 7 -1 3 1 0 0 1 28/25 2/25 14/25 26/25 31/25 4/25 28/25 27/25 34/25 6/25 42/25 28/25 37/25 8/25 56/25 29/25 8/5 2/5 14/5 6/5 43/25 12/25 84/25 31/25 46/25 14/25 98/25 32/25 49/25 16/25 112/25 33/25 52/25 18/25 126/25 34/25 11/5 4/5 28/5 7/5 58/25 22/25 154/25 36/25 61/25 24/25 168/25 37/25 64/25 26/25 182/25 38/25 67/25 28/25 196/25 39/25 14/5 6/5 42/5 8/5 73/25 32/25 224/25 41/25 76/25 34/25 238/25 42/25 79/25 36/25 252/25 43/25 82/25 38/25 266/25 44/25 17/5 8/5 56/5 9/5 88/25 42/25 294/25 46/25 91/25 44/25 308/25 47/25 94/25 46/25 322/25 48/25 97/25 48/25 336/25 49/25 4 2 14 2 21/5 12/5 69/5 51/25 22/5 14/5 68/5 52/25 23/5 16/5 67/5 53/25 24/5 18/5 66/5 54/25 5 4 13 11/5 26/5 22/5 64/5 56/25 27/5 24/5 63/5 57/25 28/5 26/5 62/5 58/25 29/5 28/5 61/5 59/25 6 6 12 12/5 31/5 32/5 59/5 61/25 32/5 34/5 58/5 62/25 33/5 36/5 57/5 63/25 34/5 38/5 56/5 64/25 7 8 11 13/5 36/5 42/5 54/5 66/25 37/5 44/5 53/5 67/25 38/5 46/5 52/5 68/25 39/5 48/5 51/5 69/25 8 10 10 14/5 41/5 52/5 49/5 71/25 42/5 54/5 48/5 72/25 43/5 56/5 47/5 73/25 44/5 58/5 46/5 74/25 9 12 9 3 44/5 297/25 226/25 73/25 43/5 294/25 227/25 71/25 42/5 291/25 228/25 69/25 41/5 288/25 229/25 67/25 8 57/5 46/5 13/5 39/5 282/25 231/25 63/25 38/5 279/25 232/25 61/25 37/5 276/25 233/25 59/25 36/5 273/25 234/25 57/25 7 54/5 47/5 11/5 34/5 267/25 236/25 53/25 33/5 264/25 237/25 51/25 32/5 261/25 238/25 49/25 31/5 258/25 239/25 47/25 6 51/5 48/5 9/5 29/5 252/25 241/25 43/25 28/5 249/25 242/25 41/25 27/5 246/25 243/25 39/25 26/5 243/25 244/25 37/25 5 48/5 49/5 7/5 24/5 237/25 246/25 33/25 23/5 234/25 247/25 31/25 22/5 231/25 248/25 29/25 21/5 228/25 249/25 27/25 4 9 10 1 106/25 248/25 252/25 26/25 112/25 271/25 254/25 27/25 118/25 294/25 256/25 28/25 124/25 317/25 258/25 29/25 26/5 68/5 52/5 6/5 136/25 363/25 262/25 31/25 142/25 386/25 264/25 32/25 148/25 409/25 266/25 33/25 154/25 432/25 268/25 34/25 32/5 91/5 54/5 7/5 166/25 478/25 272/25 36/25 172/25 501/25 274/25 37/25 178/25 524/25 276/25 38/25 184/25 547/25 278/25 39/25 38/5 114/5 56/5 8/5 196/25 593/25 282/25 41/25 202/25 616/25 284/25 42/25 208/25 639/25 286/25 43/25 214/25 662/25 288/25 44/25 44/5 137/5 58/5 9/5 226/25 708/25 292/25 46/25 232/25 731/25 294/25 47/25 238/25 754/25 296/25 48/25 244/25 777/25 298/25 49/25 10 32 12 2 -2 1 -1 25 0 25 1 25 2 25 3 25 4 1
periodic_p1_q1_r0 P 1 2 3 1 1 0 0 1 2 1 7 1 0 1 1 1 3 1 D 0 1 | periodic_p1_q1_r0 R 1 1 1 1 2 3 0 3 1 0 0 1 2 1 7 1 0 1 1 1 3 1
periodic_p1_q2_r0 P 1 2 3 1 1 0 0 1 2 1 7 1 0 1 1 1 3 1 D 0 2 | periodic_p1_q2_r0 R 1 1 2 1 4 3 0 3 1 0 0 1 3/2 1/2 7/2 1 2 1 7 1 3/2 1/2 7/2 1 0 2 1 2 3 2
periodic_p1_q25_r0 P 1 2 3 1 1 0 0 1 2 1 7 1 0 1 1 1 3 1 D 0 25 | periodic_p1_q25_r0 R 1 1 25 1 50 3 0 3 1 0 0 1 26/25 1/25 7/25 1 27/25 2/25 14/25 1 28/25 3/25 21/25 1 29/25 4/25 28/25 1 6/5 1/5 7/5 1 31/25 6/25 42/25 1 32/25 7/25 49/25 1 33/25 8/25 56/25 1 34/25 9/25 63/25 1 7/5 2/5 14/5 1 36/25 11/25 77/25 1 37/25 12/25 84/25 1 38/25 13/25 91/25 1 39/25 14/25 98/25 1 8/5 3/5 21/5 1 41/25 16/25 112/25 1 42/25 17/25 119/25 1 43/25 18/25 126/25 1 44/25 19/25 133/25 1 9/5 4/5 28/5 1 46/25 21/25 147/25 1 47/25 22/25 154/25 1 48/25 23/25 161/25 1 49/25 24/25 168/25 1 2 1 7 1 49/25 24/25 168/25 1 48/25 23/25 161/25 1 47/25 22/25 154/25 1 46/25 21/25 147/25 1 9/5 4/5 28/5 1 44/25 19/25 133/25 1 43/25 18/25 126/25 1 42/25 17/25 119/25 1 41/25 16/25 112/25 1 8/5 3/5 21/5 1 39/25 14/25 98/25 1 38/25 13/25 91/25 1 37/25 12/25 84/25 1 36/25 11/25 77/25 1 7/5 2/5 14/5 1 34/25 9/25 63/25 1 33/25 8/25 56/25 1 32/25 7/25 49/25 1 31/25 6/25 42/25 1 6/5 1/5 7/5 1 29/25 4/25 28/25 1 28/25 3/25 21/25 1 27/25 2/25 14/25 1 26/25 1/25 7/25 1 0 25 1 25 3 25
periodic_p1_q1_r1 P 1 2 3 1 1 0 0 1 2 1 7 2 0 1 1 1 3 1 D 0 1 | periodic_p1_q1_r1 R 1 1 1 1 2 3 0 3 1 0 0 1 4 2 14 2 0 1 1 1 3 1
periodic_p1_q2_r1 P 1 2 3 1 1 0 0 1 2 1 7 2 0 1 1 1 3 1 D 0 2 | periodic_p1_q2_r1 R 1 1 2 1 4 3 0 3 1 0 0 1 5/2 1 7 3/2 4 2 14 2 5/2 1 7 3/2 0 2 1 2 3 2
periodic_p1_q25_r1 P 1 2 3 1 1 0 0 1 2 1 7 2 0 1 1 1 3 1 D 0 25 | periodic_p1_q25_r1 R 1 1 25 1 50 3 0 3 1 0 0 1 28/25 2/25 14/25 26/25 31/25 4/25 28/25 27/25 34/25 6/25 42/25 28/25 37/25 8/25 56/25 29/25 8/5 2/5 14/5 6/5 43/25 12/25 84/25 31/25 46/25 14/25 98/25 32/25 49/25 16/25 112/25 33/25 52/25 18/25 126/25 34/25 11/5 4/5 28/5 7/5 58/25 22/25 154/25 36/25 61/25 24/25 168/25 37/25 64/25 26/25 182/25 38/25 67/25 28/25 196/25 39/25 14/5 6/5 42/5 8/5 73/25 32/25 224/25 41/25 76/25 34/25 238/25 42/25 79/25 36/25 252/25 43/25 82/25 38/25 266/25 44/25 17/5 8/5 56/5 9/5 88/25 42/25 294/25 46/25 91/25 44/25 308/25 47/25 94/25 46/25 322/25 48/25 97/25 48/25 336/25 49/25 4 2 14 2 97/25 48/25 336/25 49/25 94/25 46/25 322/25 48/25 91/25 44/25 308/25 47/25 88/25 42/25 294/25 46/25 17/5 8/5 56/5 9/5 82/25 38/25 266/25 44/25 79/25 36/25 252/25 43/25 76/25 34/25 238/25 42/25 73/25 32/25 224/25 41/25 14/5 6/5 42/5 8/5 67/25 28/25 196/25 39/25 64/25 26/25 182/25 38/25 61/25 24/25 168/25 37/25 58/25 22/25 154/25 36/25 11/5 4/5 28/5 7/5 52/25 18/25 126/25 34/25 49/25 16/25 112/25 33/25 46/25 14/25 98/25 32/25 43/25 12/25 84/25 31/25 8/5 2/5 14/5 6/5 37/25 8/25 56/25 29/25 34/25 6/25 42/25 28/25 31/25 4/25 28/25 27/25 28/25 2/25 14/25 26/25 0 25 1 25 3 25
uniform_periodic_p1_q1_r0 P 1 4 5 1 1 0 0 1 2 1 7 1 3 4 3 1 4 9 10 1 0 1 1 1 2 1 3 1 4 1 D 0 1 | uniform_periodic_p1_q1_r0 R 1 1 1 1 4 5 0 4 1 0 0 1 2 1 7 1 3 4 3 1 4 9 10 1 0 1 1 1 2 1 3 1 4 1
uniform_periodic_p1_q2_r0 P 1 4 5 1 1 0 0 1 2 1 7 1 3 4 3 1 4 9 10 1 0 1 1 1 2 1 3 1 4 1 D 0 2 | uniform_periodic_p1_q2_r0 R 1 1 2 1 8 5 0 4 1 0 0 1 3/2 1/2 7/2 1 2 1 7 1 5/2 5/2 5 1 3 4 3 1 7/2 13/2 13/2 1 4 9 10 1 5/2 9/2 5 1 0 2 1 2 2 2 3 2 4 2
uniform_periodic_p1_q25_r0 P 1 4 5 1 1 0 0 1 2 1 7 1 3 4 3 1 4 9 10 1 0 1 1 1 2 1 3 1 4 1 D 0 25 | uniform_periodic_p1_q25_r0 R 1 1 25 1 100 5 0 4 1 0 0 1 26/25 1/25 7/25 1 27/25 2/25 14/25 1 28/25 3/25 21/25 1 29/25 4/25 28/25 1 6/5 1/5 7/5 1 31/25 6/25 42/25 1 32/25 7/25 49/25 1 33/25 8/25 56/25 1 34/25 9/25 63/25 1 7/5 2/5 14/5 1 36/25 11/25 77/25 1 37/25 12/25 84/25 1 38/25 13/25 91/25 1 39/25 14/25 98/25 1 8/5 3/5 21/5 1 41/25 16/25 112/25 1 42/25 17/25 119/25 1 43/25 18/25 126/25 1 44/25 19/25 133/25 1 9/5 4/5 28/5 1 46/25 21/25 147/25 1 47/25 22/25 154/25 1 48/25 23/25 161/25 1 49/25 24/25 168/25 1 2 1 7 1 51/25 28/25 171/25 1 52/25 31/25 167/25 1 53/25 34/25 163/25 1 54/25 37/25 159/25 1 11/5 8/5 31/5 1 56/25 43/25 151/25 1 57/25 46/25 147/25 1 58/25 49/25 143/25 1 59/25 52/25 139/25 1 12/5 11/5 27/5 1 61/25 58/25 131/25 1 62/25 61/25 127/25 1 63/25 64/25 123/25 1 64/25 67/25 119/25 1 13/5 14/5 23/5 1 66/25 73/25 111/25 1 67/25 76/25 107/25 1 68/25 79/25 103/25 1 69/25 82/25 99/25 1 14/5 17/5 19/5 1 71/25 88/25 91/25 1 72/25 91/25 87/25 1 73/25 94/25 83/25 1 74/25 97/25 79/25 1 3 4 3 1 76/25 21/5 82/25 1 77/25 22/5 89/25 1 78/25 23/5 96/25 1 79/25 24/5 103/25 1 16/5 5 22/5 1 81/25 26/5 117/25 1 82/25 27/5 124/25 1 83/25 28/5 131/25 1 84/25 29/5 138/25 1 17/5 6 29/5 1 86/25 31/5 152/25 1 87/25 32/5 159/25 1 88/25 33/5 166/25 1 89/25 34/5 173/25 1 18/5 7 36/5 1 91/25 36/5 187/25 1 92/25 37/5 194/25 1 93/25 38/5 201/25 1 94/25 39/5 208/25 1 19/5 8 43/5 1 96/25 41/5 222/25 1 97/25 42/5 229/25 1 98/25 43/5 236/25 1 99/25 44/5 243/25 1 4 9 10 1 97/25 216/25 48/5 1 94/25 207/25 46/5 1 91/25 198/25 44/5 1 88/25 189/25 42/5 1 17/5 36/5 8 1 82/25 171/25 38/5 1 79/25 162/25 36/5 1 76/25 153/25 34/5 1 73/25 144/25 32/5 1 14/5 27/5 6 1 67/25 126/25 28/5 1 64/25 117/25 26/5 1 61/25 108/25 24/5 1 58/25 99/25 22/5 1 11/5 18/5 4 1 52/25 81/25 18/5 1 49/25 72/25 16/5 1 46/25 63/25 14/5 1 43/25 54/25 12/5 1 8/5 9/5 2 1 37/25 36/25 8/5 1 34/25 27/25 6/5 1 31/25 18/25 4/5 1 28/25 9/25 2/5 1 0 25 1 25 2 25 3 25 4 25
uniform_periodic_p1_q1_r1 P 1 4 5 1 1 0 0 1 2 1 7 2 3 4 3 3 4 9 10 1 0 1 1 1 2 1 3 1 4 1 D 0 1 | uniform_periodic_p1_q1_r1 R 1 1 1 1 4 5 0 4 1 0 0 1 4 2 14 2 9 12 9 3 4 9 10 1 0 1 1 1 2 1 3 1 4 1
